years,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,4.778770670123441e10,1.455163500390369e11,2.8046576514659443e10,0.0,4.6366733411641595e11,7.556002492869922e11,1.889155195631254e10,1.7814818585975602e9,8.663846656141625e11,3.513135405003795e11,1.4381941503153027e11,6.235280685552898e9,4.363895299766574e11,1.6389062377982103e10,2.17576221784227e10,3.6405426346694305e11,1.104467222620855e11,4.93123485481374e10,1.032847756423182e10,3.463720416908595e10,1.511648168539501e11,2.4793024731541443e9,3.5975197617876e9,5.253518741383611e10,2.8026921134720376e12,4.49794302125543e9,3.066722851816812e10,4.575638487698461e9,2.5761527568181202e10,4.2213516303038497e9,1.3606169281815547e12,4.1524981840727026e11,3.098864332099411e11,1.24456510891585e13,5.3761811468414e10,5.7312925773228e10,4.1727321543021484e10,2.228538218901964e10,4.85363890463435e11,1.639079857363112e9,2.86810340189247e9,5.78795562623837e10,0.0,3.697298567023128e10,2.89800035842089e11,3.2046254833908647e12,2.30572903539369e9,7.1360462364198e8,2.3854829200296164e11,1.0793517750525444e11,4.5534405697145636e11,1.3681639901919237e11,8.12243460794392e11,6.09178410843365e9,0.0,1.4868800053685654e12,2.8735483595365498e10,9.225041092787978e10,2.077623847063872e11,6.193061293597206e9,2.334490464603494e12,3.34698491390315e8,2.46713596598574e10,2.260384821677141e12,2.5895781910389545e10,7.345747370534329e10,1.6637568969005424e10,0.0,2.7253726637599077e9,2.134215531813144e9,3.1418133534086502e10,3.1304820434486523e11,1.14614672367816e9,9.621940422047995e10,0.0,4.276422568324596e9,3.31003847502834e11,3.1877081471312702e10,8.496629955756981e10,1.4712423412751482e10,2.1534916950195065e11,2.0034758673428083e12,5.381656194030822e12,1.974189143744531e11,1.310575719347667e12,3.832225007715879e11,1.258709951014084e10,2.19784814894916e11,2.0751878582413877e12,2.207428300108344e10,6.676348033172759e10,4.4807843907378e12,3.213017908856011e11,1.00284883800378e11,1.48895425441372e10,3.536124165564086e10,1.17992900524488e9,1.5047244052581575e12,2.2085482423883035e11,2.5812470911848854e10,6.989359173734479e10,4.198563169778376e9,1.7905274900594336e11,0.0,1.6875811543199893e11,4.728403000908951e9,6.222708936491078e10,4.3402064572699326e10,3.68303103258987e10,2.0454453911906448e11,1.6519042685651335e10,2.8709791859717518e10,1.7411294157681897e12,2.334521379390435e10,2.7642895645757603e10,1.8282172408545898e11,8.44590225423864e9,2.048286640323288e10,2.177467740482247e10,1.1727781040374859e10,0.0,1.9521611692368e10,1.5346473082931879e10,5.81232234092919e11,1.8010634844371353e10,0.0,1.310014193274904e10,7.895612051742676e11,2.2642650816760067e10,7.483626307845234e11,2.8340806598003784e11,5.256929679482185e10,6.4736887977855e7,1.3597266029752e11,1.350657876711603e11,7.156633244599886e11,5.577328676847231e10,2.864761587186924e11,5.1383906054905743e11,2.3971968584235e8,2.2222313580995438e10,8.007373020162728e11,1.2366598930422075e11,0.0,2.88732183088296e11,5.961468185882808e10,1.4907024206243992e10,2.181531374855943e11,0.0,3.435180014942307e11,2.9270037004426787e12,1.3732137704121283e10,1.2202187013560562e12,1.1493617383362483e11,3.4470699917988655e10,9.67480297981716e8,7.591812784289596e9,3.8045886512075e10,2.25083944751468e9,0.0,9.331084142855028e10,3.737319683927861e10,4.52226660366152e8,7.323921718034519e9,1.3458233193924036e11,5.682635719457226e10,3.9043657399484216e11,0.0,2.2416915459259495e10,7.812030086695593e9,8.878690539271127e11,1.5766419992742846e10,4.954428146871079e10,9.646197981329693e9,5.08418596732608e8,4.0668093300095604e10,1.0877010705213425e11,1.2603600654743835e12,3.080673750141e7,0.0,9.678073627720416e10,5.035886275980528e10,3.515712362939474e11,5.6463651190262e10,1.4992052728521867e13,1.186387307962488e11,4.7044093636567914e11,3.8202168501423694e11,6.82351771084896e8,9.84913204871349e8,1.0356533235810504e11,6.006807736025524e11,4.4488769323664734e10,2.3980497318835297e10
2011,5.21183032833258e10,1.5328289643543518e11,2.8684114828841076e10,0.0,4.8841433926012244e11,7.873020610429054e11,1.9787235308654915e10,1.8562253523710556e9,8.86078813270999e11,3.59299393684376e11,1.5063815899101303e11,6.568072132877694e9,4.463092806144015e11,1.7263784794520985e10,2.291887713072663e10,3.970454291431359e11,1.1295733232107265e11,5.194426340039786e10,1.0761817087048841e10,3.5424556762454414e10,1.583318198735578e11,2.583323587975202e9,3.748456575776196e9,5.473934314767371e10,2.9202812988579805e12,4.68665781202372e9,3.34463406407334e10,4.990289990428992e9,2.713648027312947e10,4.44665499506988e9,1.3915456735200974e12,4.2468903353048596e11,3.228879659391893e11,1.357349541961723e13,5.6631204516080765e10,6.037185005913605e10,4.395440584436884e10,2.3474804921833225e10,5.0572772001895593e11,1.726561365497404e9,3.021180758041727e9,6.030793925838896e10,0.0,3.781343387759593e10,2.9638760014620184e11,3.2774711487859487e12,2.4287911622688055e9,7.435444753932129e8,2.439708317505485e11,1.1246368405662404e11,4.796468294354739e11,1.4255664027893408e11,8.555947853825804e11,6.416916809345263e9,0.0,1.520678888862156e12,2.938868174092197e10,9.717403013882056e10,2.1248511728042642e11,6.754286175937956e9,2.38755673151484e12,3.650293911739743e8,2.5988127565382164e10,2.311766562612993e12,2.7123548734770245e10,7.737807010252963e10,1.7525554760886494e10,0.0,2.870832148105747e9,2.2481235836801267e9,3.3094992469286976e10,3.2016423236886646e11,1.1942342245928147e9,1.0025636614941281e11,0.0,4.455843291620667e9,3.6099993288974475e11,3.3214509876193535e10,8.689770360447269e10,1.5329694883935425e10,2.2024436041457156e11,2.1850339780439697e12,5.869350279573932e12,2.0190652525245352e11,1.3805241968045034e12,4.0367597786600287e11,1.2873222067663582e10,2.247808342949161e11,2.1223598105137761e12,2.3000427169256287e10,7.032680271744084e10,4.886840067126145e12,3.365353019195033e11,1.0563732153458524e11,1.5595483242477814e10,3.8565732576492485e10,1.229433868755595e9,1.6410848798701804e12,2.326423604081963e11,2.8151637321424618e10,7.362397545637968e10,4.422650261349496e9,1.8860921109549042e11,0.0,1.8405123929875107e11,4.98076887785389e9,6.364159903347582e10,4.4388654827849304e10,3.766751532108544e10,2.1546155739757373e11,1.7302240993783295e10,3.024210029412793e10,1.8141798905840083e12,2.3875883490385708e10,2.911826134525445e10,1.993893141229213e11,8.63788954659483e9,2.2339055732255096e10,2.2936842634267765e10,1.235372001941355e10,0.0,2.0563525559095512e10,1.6165550081411388e10,6.339044065012073e11,1.89719043588271e10,0.0,1.3799327007778782e10,8.317019249706138e11,2.3592641310443928e10,7.653739708237443e11,2.898503317772894e11,5.733320853567806e10,7.060344582640082e7,1.3906351099637665e11,1.4227456322272363e11,7.805178521361312e11,5.811329954614293e10,2.984954946900965e11,5.604039583641124e11,2.614434579969591e8,2.4236134328696976e10,8.189391923383582e11,1.28854494624634e11,0.0,2.95295473590432e11,6.211586343461577e10,1.5702646795038776e10,2.297964783428052e11,0.0,3.513266510614677e11,3.0657783491742256e12,1.4465053864897562e10,1.2853446143912056e12,1.2107058502840726e11,3.631048142815959e10,1.0551548729069059e9,7.997005508036015e9,3.9642132057825905e10,2.302004208608141e9,0.0,9.543192870307498e10,3.936789136780489e10,4.7636305011534345e8,7.631202701384203e9,1.376415785099699e11,5.81181005896342e10,3.993117490112802e11,0.0,2.3613358428944836e10,8.228976320586866e9,9.683291336358999e11,1.6513935069651024e10,5.189326731264306e10,1.052035150096373e10,5.544922836547942e8,4.237435562529748e10,1.1457542090679723e11,1.2890098306599631e12,3.359849214582249e7,0.0,1.0194614949965547e11,5.304663251206308e10,3.682398776125182e11,5.883262875845936e10,1.5332843270913672e13,1.2426361203220895e11,4.901786614670318e11,4.166410864797756e11,7.441875537919143e8,1.074167577033183e9,1.0909285526946075e11,6.327405050097594e11,4.686323852233699e10,2.526039229273669e10
2012,5.6519343027559e10,1.6124931113833722e11,2.9326466446599762e10,0.0,5.137981965845365e11,8.194856291406879e11,2.0685485684426285e10,1.9321046850807009e9,9.059216483231733e11,3.6734553867333746e11,1.574764454321714e11,6.909427806771275e9,4.5630392364710614e11,1.816101776840818e10,2.4110016416283722e10,4.305732419045333e11,1.1548689705009094e11,5.464390930550147e10,1.1201741850637186e10,3.621785373119572e10,1.6551936348334042e11,2.6889254588785696e9,3.901687099913614e9,5.697699431740059e10,3.0396574274076484e12,4.878240405678392e9,3.6270658878010376e10,5.411686375183397e9,2.854681671940042e10,4.677756432707304e9,1.4227079255158252e12,4.341995130889623e11,3.360870763619321e11,1.4719685703003041e13,5.957444000282659e10,6.3509494278659775e10,4.6238803080582306e10,2.4694836872076416e10,5.2640100835584424e11,1.8162941678349087e9,3.1781974857438035e9,6.277322515817211e10,0.0,3.866022732300015e10,3.030248994170199e11,3.35086678630666e12,2.5550202333219266e9,7.739393078744698e8,2.494343107317205e11,1.1706100802344978e11,5.045750219675388e11,1.4838411307143594e11,9.00061735293519e11,6.750416642699465e9,0.0,1.5547329480576636e12,3.004681141906338e10,1.0222435630332005e11,2.1724350566539725e11,7.324640159693563e9,2.4410236395275347e12,3.9585366512695765e8,2.7338781854622833e10,2.363536226771561e12,2.8354834331935184e10,8.139956114740054e10,1.8436392436650593e10,0.0,3.0200349617664785e9,2.364963004042423e9,3.481500455628986e10,3.273339851689015e11,1.243052486850343e9,1.0435467573967564e11,0.0,4.637990580577284e9,3.9148394622525916e11,3.457226250168385e10,8.88436894165823e10,1.5956346716348797e10,2.2517650916863663e11,2.3695453833288784e12,6.364977386097473e12,2.0642801681340433e11,1.4522727644195984e12,4.246558152781608e11,1.3161504800816504e10,2.2981457277393338e11,2.1698879028354116e12,2.394064548025535e10,7.398182547734999e10,5.299500802496135e12,3.518124721099898e11,1.1112750165916803e11,1.6303447162872717e10,4.18223489884261e10,1.2796910325491235e9,1.7796634468029133e12,2.4473324310660837e11,3.0528853518262447e10,7.745035879203677e10,4.652504125590955e9,1.9841160410420264e11,0.0,1.9959312704451593e11,5.239629268301988e9,6.506678800443891e10,4.538269366812517e10,3.8511041068622925e10,2.2665951984921094e11,1.8087683943842857e10,3.1813841943277008e10,1.8883404763862297e12,2.441055965093596e10,3.0631594865811245e10,2.1622639899999405e11,8.831326309673784e9,2.422543855618999e10,2.412891562250717e10,1.2995767234639843e10,0.0,2.1632252574092148e10,1.7005705629380821e10,6.874333648767369e11,1.9957911678240406e10,0.0,1.4516505271768766e10,8.749271157622599e11,2.4557068327458748e10,7.825137435266025e11,2.963412355627474e11,6.217461191096131e10,7.65654313782447e7,1.42177697081349e11,1.4966885311849084e11,8.464273286910526e11,6.048887231023886e10,3.106974824094154e11,6.077262988512621e11,2.83520597447554e8,2.6282712665050747e10,8.372785037720027e11,1.3412184702679068e11,0.0,3.0190831579628284e11,6.46550541972468e10,1.6518744345460295e10,2.417394549326058e11,0.0,3.591942545771309e11,3.2049507252652373e12,1.521683126777387e10,1.3521465112270674e12,1.2736286232149399e11,3.8197608823619415e10,1.144255596442361e9,8.412625670101788e9,4.126263493690423e10,2.353555254764181e9,0.0,9.756902981824048e10,4.141391839304989e10,5.0112057815407413e8,7.943153277866431e9,1.4072392186113516e11,5.9419596423045e10,4.082539300581063e11,0.0,2.484059127845246e10,8.656652463683292e9,1.0500980081800934e12,1.7263592520547653e10,5.424898533673697e10,1.140872434048895e10,6.013154230223438e8,4.410654715298115e10,1.2053013169925385e11,1.3178758965982698e12,3.643565855310612e7,0.0,1.0724449212733665e11,5.580357071593857e10,3.849562911629633e11,6.123760647630157e10,1.5676206722729477e13,1.2990461414602205e11,5.102163307581636e11,4.5182362054482135e11,8.070291813022584e8,1.1648737953993165e9,1.1476262630334947e11,6.65625278063057e11,4.9298813534759865e10,2.657322474333364e10
2013,6.099082593393406e10,1.6941559414774292e11,2.9973631367935497e10,0.0,5.398189060896578e11,8.52150953580341e11,2.158630308362665e10,2.0091198567264986e9,9.259131707706854e11,3.754519754672639e11,1.6433427435500537e11,7.259347707233638e9,4.663734590747712e11,1.908076129964368e10,2.5331040035093956e10,4.6463770175113544e11,1.1803541644914034e11,5.7411286263448235e10,1.1648251854996864e10,3.701709507530986e10,1.7272744768329803e11,2.7961080858642497e9,4.0572113341998587e9,5.924814092301683e10,3.1608204991210464e12,5.072690802219456e9,3.9140183229999084e10,5.839827641961679e9,2.999253690699403e10,4.914655943216121e9,1.4541036841687375e12,4.437812570826992e11,3.494837644781703e11,1.5884221939315941e13,6.259151792865146e10,6.672585843179917e10,4.858051325166185e10,2.5945478039749203e10,5.4738375547410046e11,1.9082782643756256e9,3.3391535849986978e9,6.527541396173325e10,0.0,3.951336600644396e10,3.09711933654543e11,3.4248123959529976e12,2.684416248553051e9,8.047891210857518e8,2.5493872894647766e11,1.2172714940573184e11,5.3012863456765094e11,1.542988173966981e11,9.456443105272075e11,7.092283608496257e9,0.0,1.5890421829550876e12,3.0709872629789726e10,1.074013894213782e11,2.2203754986129962e11,7.904123244864033e9,2.4948911886415767e12,4.271713132492655e8,2.8723322527579395e10,2.415693814152844e12,2.958963870188438e10,8.552194683995595e10,1.9370081996297714e10,0.0,3.172981104742101e9,2.484733792900032e9,3.657816979509513e10,3.345574627449703e11,1.2926015104507473e9,1.0851433299126862e11,0.0,4.822864435194449e9,4.2245588750937744e11,3.59503393477837e10,9.080425699389867e10,1.6592378909991627e10,2.301456157641458e11,2.5570100831975347e12,6.868537513601448e12,2.1098338905730548e11,1.525821422192951e12,4.461620130080616e11,1.3451947709599602e10,2.348860303319677e11,2.2177721352062935e12,2.4894937934080673e10,7.772854861145497e10,5.718766596847774e12,3.671333014570607e11,1.1675542417412634e11,1.7013434305321913e10,4.513109089144174e10,1.3307004966254673e9,1.9204601060563572e12,2.5712747233406638e11,3.2944119502362373e10,8.137274174431601e10,4.88812476250275e9,2.084599280320799e11,0.0,2.1538377866929373e11,5.504984172253242e9,6.650265627780003e10,4.6384181093526924e10,3.936088756851116e10,2.3813842647397604e11,1.8875371535830025e10,3.342501680716474e10,1.9636111731748562e12,2.494924227555509e10,3.218289620742796e10,2.333329787166773e11,9.026212543475502e9,2.6142014875037575e10,2.5350896369540684e10,1.365392268605373e10,0.0,2.2727792737357883e10,1.7866939726840168e10,7.41819109219508e11,2.0968656802611267e10,0.0,1.5251676724718987e10,9.192367775492054e11,2.553593186780456e10,7.997819488930981e11,3.0288077733641156e11,6.709350692067164e10,8.26228446333867e7,1.4531521855243695e11,1.5724865735846185e11,9.133917541247535e11,6.29000050607602e10,3.2308212187664954e11,6.558060820105066e11,3.0595110419413483e8,2.836204859005676e10,8.557552363172064e11,1.3946804651069095e11,0.0,3.0857070970584845e11,6.723225414672125e10,1.7355316857508545e10,2.5398206725499597e11,0.0,3.6712081204122015e11,3.344520828715716e12,1.59874699127502e10,1.4206243918636409e12,1.3381300571288496e11,4.0132082104368126e10,1.2347824685880826e9,8.83867327048691e9,4.290739514931003e10,2.4054925859828e9,0.0,9.972214477404678e10,4.351127791501358e10,5.264992444823436e8,8.259773447481214e9,1.4382936199273605e11,6.073084469480465e10,4.1726311713532056e11,0.0,2.6098614007782364e10,9.095058515984867e9,1.1331756775596938e12,1.801539234543274e10,5.661143554099252e10,1.2311316499905361e10,6.48888014835257e8,4.5864667883146675e10,1.2663423942950406e11,1.3469582632893025e12,3.931823672326091e7,0.0,1.1267576416024762e11,5.862967737143171e10,4.017204769452832e11,6.3678584343788704e10,1.6022143083969285e13,1.3556173713768808e11,5.305539442390749e11,4.8756928720937445e11,8.708766536159286e8,1.2570318599697502e9,1.2057464545977118e11,6.993350927624448e11,5.179549436093335e10,2.7918994670626133e10
2014,6.553275200245095e10,1.777817454636524e11,3.062560959284828e10,0.0,5.664764677754866e11,8.852980343618643e11,2.248968750625602e10,2.0872708673084486e9,9.460533806135348e11,3.836187040661552e11,1.71211645759515e11,7.617831834264788e9,4.7651788689739667e11,2.002301538822751e10,2.6581947987157356e10,4.992388086829421e11,1.2060289051822081e11,6.0246394274238174e10,1.2101347100127876e10,3.782228079479682e10,1.7995607247343066e11,2.9048714689322405e9,4.215029278634929e9,6.155278296452241e10,3.2837705139981724e12,5.270009001646908e9,4.205491369669952e10,6.274713790763836e9,3.1473640835910336e10,5.157353526596332e9,1.4857329494788342e12,4.534342655116965e11,3.630780302879035e11,1.7067104128555926e13,6.56824382935554e10,7.002094251855424e10,5.097953635760751e10,2.722672842485161e10,5.686759613737245e11,2.0025136551195552e9,3.5040490558064117e9,6.781450566907235e10,0.0,4.0372849927927345e10,3.164487028587712e11,3.499307977724961e12,2.816979207962181e9,8.360939150270586e8,2.604840863948199e11,1.2646210820347018e11,5.563076672358105e11,1.6030075325472055e11,9.92342511083646e11,7.4425177067356415e9,0.0,1.6236065935544282e12,3.1377865373100994e10,1.127051294929951e11,2.2686724986813345e11,8.492735431449364e9,2.549159378856966e12,4.5898233554089767e8,3.014174958425186e10,2.4682393247568413e12,3.0827961844617832e10,8.974522718019592e10,2.0326623439827866e10,0.0,3.329670577032617e9,2.6074359502529554e9,3.838448818570282e10,3.4183466509707263e11,1.3428812953940268e9,1.127353379041917e11,0.0,5.010464855472162e9,4.539157567420995e11,3.734874041449308e10,9.27794063364217e10,1.7237791464863907e10,2.35151680201099e11,2.7474280776499395e12,7.380030662085859e12,2.1557264198415695e11,1.6011701701245625e12,4.681945710557054e11,1.3744550794012873e10,2.3999520696901907e11,2.2660125076264214e12,2.586330453073224e10,8.156697211975586e10,6.1446374501810625e12,3.8249778996071594e11,1.2252108907946025e11,1.7725444669825405e10,4.84919582855394e10,1.3824622609846253e9,2.0634748576305115e12,2.6982504809057053e11,3.539743527372438e10,8.539112431321747e10,5.129512172084887e9,2.1875418287912238e11,0.0,2.3142319417308432e11,5.776833589707654e9,6.794920385355916e10,4.739311710405455e10,4.0217054820750145e10,2.4989827727186914e11,1.9665303769744797e10,3.507562488579115e10,2.0399919809498865e12,2.5491931364243107e10,3.3772165370104614e10,2.5070905327297107e11,9.22254824799998e9,2.8088784688797836e10,2.660278487536831e10,1.432818637365522e10,0.0,2.385014604889274e10,1.8749252373789444e10,7.970616395295208e11,2.2004139731939693e10,0.0,1.6004841366629454e10,9.64630910331451e11,2.6529231931481358e10,8.17178586923231e11,3.094689570982819e11,7.208989356480904e10,8.87756855918268e7,1.484760754096405e11,1.6501397594263672e11,9.814111284372336e11,6.5346697797706924e10,3.3564941309179877e11,7.046433078418457e11,3.2873497823670155e8,3.0474142103715008e10,8.743693899739691e11,1.4489309307633478e11,0.0,3.152826553191288e11,6.984746328303911e10,1.8212364331183537e10,2.6652431530997586e11,0.0,3.7510632345373535e11,3.4844886595256597e12,1.6776969799826567e10,1.4907782563009272e12,1.4042101520258026e11,4.211390127040575e10,1.32673548934407e9,9.275148309191385e9,4.45764126950433e10,2.4578162022639976e9,0.0,1.0189127357049387e11,4.565996993369599e10,5.524990491001525e8,8.581063210228547e9,1.4695789890477255e11,6.2051845404913124e10,4.2633931024292255e11,0.0,2.738742661693456e10,9.544194477491596e9,1.217562141774701e12,1.8769334544306286e10,5.898061792540973e10,1.322812797921296e10,6.97210059093534e8,4.764871781579405e10,1.3288774409754796e11,1.3762569307330615e12,4.224622665628685e7,0.0,1.1823996559838847e11,6.152495247854254e10,4.185324349594777e11,6.615556236092076e10,1.637065235463309e13,1.412349810072071e11,5.511915019097656e11,5.2387808647343475e11,9.357299707329248e8,1.3506417707444837e9,1.2652891273872592e11,7.338699491079235e11,5.435328100085748e10,2.929770207461419e10
2015,7.014512123310965e10,1.8634776508606564e11,3.1282401121338108e10,0.0,5.93770881642023e11,9.189268714852576e11,2.3395638952314392e10,2.166557716826549e9,9.663422778517217e11,3.918457244700114e11,1.7810855964570038e11,7.984880187864722e9,4.8673720711498236e11,2.098778003415965e10,2.7862740272473907e10,5.3437656269995294e11,1.2318931925733237e11,6.314923333787128e10,1.2561027586030218e10,3.863341088965661e10,1.8720523785373834e11,3.015215608082543e9,4.375140933218823e9,6.3890920441917305e10,3.408507472039026e12,5.470195003960746e9,4.501485027811165e10,6.716344821589865e9,3.2990128506149315e10,5.405849182847938e9,1.5175957214461152e12,4.6315853837595435e11,3.768698737911317e11,1.8268332270722996e13,6.884720109753839e10,7.339474653892502e10,5.343587239841929e10,2.853858802738362e10,5.902776260547163e11,2.0990003400666976e9,3.6728838981669455e9,7.039050028018939e10,0.0,4.1238679087450294e10,3.232352070297043e11,3.57435353162255e12,2.9527091115493164e9,8.678536896983898e8,2.6607038307674725e11,1.3126588441666476e11,5.831121199720177e11,1.6638992064550323e11,1.0401563369628347e12,7.801118937417616e9,0.0,1.6584261798556848e12,3.2050789648997192e10,1.1813557651817072e11,2.317326056858988e11,9.090476719449553e9,2.6038282101737017e12,4.91286732001854e8,3.1594063024640232e10,2.5211727585835527e12,3.2069803760135548e10,9.406940216812044e10,2.1306016767241047e10,0.0,3.4901033786380253e9,2.7330694761011925e9,4.02339597281129e10,3.491655922252087e11,1.393891841680181e9,1.1701769047844482e11,0.0,5.200791841410422e9,4.858635539234251e11,3.876746570181197e10,9.476913744415147e10,1.789258438096563e10,2.4019470247949622e11,2.9407993666860903e12,7.899456831550701e12,2.2019577559395874e11,1.6783190082144316e12,4.9075348942109216e11,1.403931405405632e10,2.451421026850875e11,2.314609020095795e12,2.684574527021004e10,8.549709600225261e10,6.577113362495995e12,3.979059376209557e11,1.2842449637516974e11,1.8439478256383198e10,5.190495117071903e10,1.434976325626598e9,2.2087077015253755e12,2.828259703761207e11,3.788880083234845e10,8.950550649874109e10,5.376666354337361e9,2.2929436864533e11,0.0,2.4771137355588766e11,6.055177520665227e9,6.940643073171631e10,4.840950169970806e10,4.1079542825339874e10,2.6193907224289014e11,2.045748064558718e10,3.676566617915623e10,2.1174828997113203e12,2.6038626917e10,3.539940235384121e10,2.6835462266887518e11,9.420333423247223e9,3.0065747997470764e10,2.7884581139990047e10,1.5018558297444313e10,0.0,2.4999312508696705e10,1.965264357022864e10,8.531609558067745e11,2.3064360466225677e10,0.0,1.6775999197500162e10,1.0111095141089965e12,2.7536968518489124e10,8.347036576170009e11,3.161057748483586e11,7.716377184337346e10,9.502395425356495e7,1.5166026765295966e11,1.7296480887101544e11,1.0504854516284927e12,6.782895052107901e10,3.48399356054863e11,7.542379763452795e11,3.51872219575254e8,3.2618993206025475e10,8.931209647422906e11,1.5039698672372205e11,0.0,3.220441526361238e11,7.250068160620033e10,1.9089886766485268e10,2.793661990975455e11,0.0,3.831507888146766e11,3.6248542176950713e12,1.758533092900296e10,1.562608104538926e12,1.4718689079057986e11,4.4143066321732254e10,1.4201146587103226e9,9.722050786215216e9,4.626968757410401e10,2.510526103607774e9,0.0,1.0407641620758173e11,4.7859994449097115e10,5.791199920075004e8,8.907022566108429e9,1.5010953259724472e11,6.338259855337044e10,4.3548250938091254e11,0.0,2.8707029105909042e10,1.0004060348203478e10,1.3032574008251143e12,1.9525419117168293e10,6.13565324899886e10,1.4159158778411736e10,7.462815557971743e8,4.945869695092325e10,1.392906457033855e11,1.4057718989295464e12,4.521962835218394e7,0.0,1.239370964417592e11,6.448939603727106e10,4.35392165205547e11,6.8668540527697685e10,1.6721734534720893e13,1.469243457545791e11,5.721290037702357e11,5.607500183370021e11,1.0015891326532463e9,1.4457035277235165e9,1.3262542814021368e11,7.692298470994927e11,5.6972173454532234e10,3.07093469552978e10
