years,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,2.9185507e7,2.3356246e7,2.913021e6,84449.0,8.549988e6,4.0788453e7,2.877319e6,88028.0,2.203175e7,8.363404e6,9.054332e6,8.675602e6,1.0895586e7,9.199259e6,1.5605217e7,1.4757543e8,7.395599e6,1.24086e6,354942.0,3.705472e6,9.490583e6,322464.0,65124.0,1.004859e7,1.95713635e8,282131.0,388646.0,685503.0,1.987105e6,4.386768e6,3.4004889e7,7.824909e6,1.7062536e7,1.337705e9,2.053295e7,2.0341241e7,6.4563854e7,4.273731e6,4.52227e7,689692.0,492654.0,4.577378e6,1.1225832e7,1.112612e6,1.047441e7,8.177693e7,840198.0,70878.0,5.547683e6,9.695121e6,3.5977455e7,1.5011117e7,8.2761235e7,3.170435e6,0.0,4.6576897e7,1.331475e6,8.7639964e7,5.363352e6,859818.0,6.5027507e7,102911.0,1.62414e6,6.2766365e7,3.786695e6,2.4779619e7,1.0192176e7,0.0,1.793196e6,1.522599e6,943639.0,1.1121341e7,106233.0,1.4630417e7,0.0,749436.0,7.0242e6,8.31747e6,4.295427e6,9.949322e6,1.0000023e7,2.41834215e8,1.23428117e9,4.560155e6,7.3762519e7,2.9741976e7,318041.0,7.6236e6,5.9277417e7,2.81046e6,7.261539e6,1.2807e8,1.6321872e7,4.2030676e7,5.4479e6,1.4312212e7,49016.0,4.9554112e7,2.991884e6,6.249165e6,4.953061e6,3.891356e6,6.197663e6,35994.0,2.0261737e7,1.995581e6,3.097282e6,506953.0,2.097555e6,3.2343389e7,3.562045e6,2.115164e7,1.14092963e8,2.070741e6,1.5049353e7,5.0600818e7,619428.0,2.719896e6,2.3531574e7,3.494195e6,0.0,1.2504e6,1.4539612e7,2.8208035e7,2.118874e6,249750.0,1.6464025e7,1.58503197e8,5.824065e6,1.6615394e7,4.889252e6,2.7013212e7,10005.0,4.3507e6,3.041434e6,1.79424641e8,3.642687e6,2.9027674e7,9.396678e7,17955.0,7.310507e6,3.8042794e7,3.721525e6,2.4548836e7,1.05731e7,6.24802e6,3.786161e6,1.856327e6,0.0,2.0246871e7,1.42849449e8,1.0039338e7,2.7421461e7,3.4545013e7,1.2678148e7,527861.0,6.415634e6,6.183875e6,31229.0,1.2043883e7,7.291436e6,9.508364e6,180371.0,529131.0,5.391428e6,2.048583e6,9.378126e6,2.1362529e7,1.1952136e7,6.421679e6,6.7195028e7,7.527394e6,5.087213e6,1.093523e6,103986.0,1.328147e6,1.0635244e7,7.2326988e7,10530.0,0.0,4.4346525e7,3.2428167e7,4.58707e7,3.359275e6,3.09326085e8,2.85624e7,2.843994e7,8.7967651e7,236211.0,185949.0,2.3154855e7,5.1216964e7,1.3605984e7,1.2697723e7
2011,2.9451870428263962e7,2.3908900267984185e7,2.9270370720754103e6,84855.32843728086,8.752297367670368e6,4.120092413496704e7,2.8815814815395074e6,88918.17862650682,2.2137756306150015e7,8.403644723722821e6,9.06774515405159e6,8.880883639550814e6,1.0948010379597617e7,9.416931384022756e6,1.597446682627214e7,1.4892228676223916e8,7.431183106199315e6,1.2702211642457806e6,358531.33273560216,3.7233009695218178e6,9.504642419493169e6,325724.90062954853,65782.56310347424,1.0150205850008296e7,1.9769277907680464e8,284984.03523963963,392193.00300190353,691759.2877240828,2.0341237743005753e6,4.490567474361438e6,3.4168504358468175e7,7.862558741806711e6,1.7235080018507786e7,1.3499136517053087e9,2.101879958609384e7,2.08225543777896e7,6.609156052743629e7,4.37485579879542e6,4.568001222989197e7,706011.4559345945,504311.1531118263,4.623666499807363e6,1.1339352649238383e7,1.1179653599599751e6,1.0524807880930964e7,8.217040170685889e7,860078.7210136327,71594.75013279355,5.574375812986769e6,9.7931624129095e6,3.682875165345017e7,1.5162916149286514e7,8.4719527002336e7,3.2454536667033923e6,0.0,4.680100288368603e7,1.3378814246590077e6,8.971369623207961e7,5.389157899853725e6,867665.1849114379,6.53403884467854e7,103850.22393625278,1.6625703155054897e6,6.3068366906526424e7,3.7923046378376e6,2.5365953045264468e7,1.043334273400537e7,0.0,1.8356265097117135e6,1.558626657688588e6,965967.3365308932,1.1174851605323894e7,107307.27575350684,1.4778366340099538e7,0.0,757014.6330387464,7.088306818250981e6,8.401579987965327e6,4.316094552491611e6,1.0049934007459378e7,1.004813835623113e7,2.4404133069543487e8,1.2455459173926992e9,4.582096297764432e6,7.550788385626219e7,3.0445729076358385e7,319571.2620815077,7.660281138609746e6,5.95626317475477e7,2.8388806323289447e6,7.433361155002289e6,1.2923883918644162e8,1.6346051341286177e7,4.302520365130409e7,5.455970559148666e6,1.4442833333881939e7,49511.67178121573,5.000637082685185e7,3.0626778023051135e6,6.306198410904501e6,5.070260069629426e6,3.9834330615982492e6,6.344311776882966e6,36167.186014890496,2.0446657060833715e7,2.0428003329680697e6,3.1121846484017354e6,509392.21680854534,2.107647437391333e6,3.3108696574338906e7,3.5673218396745007e6,2.165212899642798e7,1.1524672222544456e8,2.080704421171872e6,1.5405450001455225e7,5.1062629657253064e7,622408.3930330497,2.744719307783601e6,2.4088376869925488e7,3.576874458844499e6,0.0,1.279986899225476e6,1.488364753664549e7,2.8465477466467686e7,2.169010685468235e6,252029.35962218937,1.6853595896129813e7,1.6225369133505657e8,5.882960558031382e6,1.6695339376248693e7,4.912776756061438e6,2.7259749836630397e7,10096.311283363382,4.371633499888428e6,3.1134002518065707e6,1.8106217165834323e8,3.679523485100812e6,2.9321214861680463e7,9.482437393056718e7,18118.86747554118,7.377226817711842e6,3.822583783753292e7,3.759158730324565e6,2.4772882548749343e7,1.0623972730289456e7,6.311202781183114e6,3.875748943024974e6,1.9002513121229447e6,0.0,2.0344289317010943e7,1.4306106722491398e8,1.0276888289264629e7,2.8070306172122777e7,3.536241528596749e7,1.2978137673097944e7,532678.5577558698,6.567440395253948e6,6.246409118166832e6,31379.259100378265,1.23288647279306e7,7.326518923366925e6,9.733350410322411e6,184638.92914283296,534481.8100470552,5.417368988217176e6,2.0584398074107466e6,9.42324908354395e6,2.186800804088636e7,1.2234946815228073e7,6.573628431726932e6,6.780828779433466e7,7.538545136862336e6,5.094749234772732e6,1.1035031087973388e6,104935.03499368562,1.3415778182880352e6,1.0886894585785627e7,7.267499107886738e7,10626.102730016633,0.0,4.5395850148892395e7,3.3195480586928904e7,4.593865319252203e7,3.393245495814499e6,3.108144150539765e8,2.8604712549537964e7,2.872753743180734e7,8.877049348948246e7,238366.7950579258,187646.07564519116,2.37027439647037e7,5.2428857116205074e7,1.3927928079871591e7,1.2998175855721375e7
2012,2.9718233856527932e7,2.446155453596838e7,2.9410531441508206e6,85261.65687456171,8.954606735340739e6,4.161339526993406e7,2.885843963079015e6,89808.35725301362,2.2243762612300027e7,8.443885447445642e6,9.081158308103181e6,9.08616527910163e6,1.1000434759195235e7,9.634603768045513e6,1.6343716652544284e7,1.5026914352447835e8,7.466767212398629e6,1.2995823284915616e6,362120.6654712042,3.741129939043635e6,9.518701838986335e6,328985.80125909694,66441.12620694847,1.0251821700016588e7,1.9967192315360922e8,287837.07047927915,395740.0060038071,698015.5754481658,2.0811425486011512e6,4.5943669487228785e6,3.433211971693635e7,7.900208483613421e6,1.7407624037015565e7,1.3621223034106176e9,2.1504649172187686e7,2.130386775557921e7,6.76192670548726e7,4.47598059759084e6,4.613732445978393e7,722330.9118691892,515968.30622365273,4.669954999614725e6,1.1452873298476763e7,1.12331871991995e6,1.0575205761861928e7,8.256387341371778e7,879959.4420272658,72311.50026558708,5.601068625973537e6,9.891203825818997e6,3.768004830690035e7,1.5314715298573023e7,8.667781900467202e7,3.3204723334067855e6,0.0,4.702510876737206e7,1.3442878493180152e6,9.178742846415925e7,5.414963799707449e6,875512.369822876,6.5653269893570796e7,104789.44787250557,1.70100063101098e6,6.337036881305285e7,3.7979142756751995e6,2.5952287090528943e7,1.0674509468010742e7,0.0,1.8780570194234275e6,1.5946543153771763e6,988295.6730617868,1.1228362210647788e7,108381.55150701363,1.492631568019907e7,0.0,764593.2660774926,7.152413636501964e6,8.48568997593065e6,4.336762104983221e6,1.0150546014918752e7,1.009625371246226e7,2.462484463908698e8,1.2568106647853987e9,4.604037595528863e6,7.725324871252441e7,3.114948215271678e7,321101.52416301536,7.69696227721949e6,5.98478464950954e7,2.8673012646578886e6,7.605183310004582e6,1.3040767837288325e8,1.6370230682572354e7,4.401973130260819e7,5.464041118297333e6,1.457345466776388e7,50007.343562431444,5.045862965370371e7,3.133471604610228e6,6.363231821809002e6,5.187459139258854e6,4.0755101231965e6,6.490960553765934e6,36340.372029780985,2.0631577121667434e7,2.09001966593614e6,3.1270872968034702e6,511831.43361709063,2.117739874782665e6,3.387400414867782e7,3.572598679349001e6,2.2152617992855966e7,1.1640048145088908e8,2.0906678423437437e6,1.5761547002910456e7,5.1524441314506136e7,625388.7860660993,2.7695426155672027e6,2.4645179739850983e7,3.659553917689e6,0.0,1.3095737984509524e6,1.5227683073290985e7,2.8722919932935376e7,2.2191473709364706e6,254308.7192443788,1.724316679225963e7,1.660041856701132e8,5.941856116062762e6,1.6775284752497384e7,4.936301512122874e6,2.7506287673260797e7,10187.622566726766,4.392566999776855e6,3.1853665036131423e6,1.826997023166865e8,3.716359970201622e6,2.961475572336092e7,9.568196786113437e7,18282.734951082366,7.443946635423686e6,3.8408881675065845e7,3.7967924606491285e6,2.4996929097498693e7,1.0674845460578911e7,6.374385562366227e6,3.9653368860499486e6,1.94417562424589e6,0.0,2.0441707634021886e7,1.4327268544982797e8,1.051443857852926e7,2.871915134424556e7,3.6179817571935e7,1.3278127346195891e7,537496.1155117397,6.719246790507899e6,6.308943236333663e6,31529.518200756527,1.2613846455861203e7,7.361601846733849e6,9.958336820644826e6,188906.85828566598,539832.6200941104,5.443309976434351e6,2.068296614821493e6,9.4683721670879e6,2.237348708177273e7,1.251775763045615e7,6.725577863453865e6,6.842154758866934e7,7.5496962737246705e6,5.102285469545463e6,1.1134832175946778e6,105884.06998737126,1.35500863657607e6,1.1138545171571257e7,7.302299415773475e7,10722.205460033269,0.0,4.6445175297784805e7,3.396279417385782e7,4.6006606385044046e7,3.4272159916289966e6,3.123027451079529e8,2.8647025099075925e7,2.901513486361467e7,8.957333597896494e7,240522.59011585166,189343.15129038235,2.425063292940741e7,5.364075023241017e7,1.4249872159743186e7,1.3298628711442754e7
2013,2.9984597284791898e7,2.5014208803952564e7,2.9550692162262313e6,85667.9853118426,9.156916103011107e6,4.202586640490109e7,2.8901064446185213e6,90698.53587952042,2.2349768918450046e7,8.484126171168465e6,9.09457146215477e6,9.291446918652443e6,1.1052859138792854e7,9.852276152068267e6,1.6712966478816424e7,1.5161600028671753e8,7.502351318597944e6,1.3289434927373421e6,365709.9982068063,3.7589589085654537e6,9.5327612584795e6,332246.7018886454,67099.68931042269,1.0353437550024882e7,2.0165106723041382e8,290690.1057189187,399287.00900571066,704271.8631722486,2.1281613229017262e6,4.698166423084317e6,3.449573507540453e7,7.937858225420134e6,1.7580168055523347e7,1.3743309551159263e9,2.1990498758281525e7,2.1785181133368813e7,6.914697358230889e7,4.577105396386259e6,4.659463668967589e7,738650.3678037837,527625.4593354791,4.716243499422087e6,1.1566393947715145e7,1.1286720798799254e6,1.0625603642792894e7,8.295734512057668e7,899840.1630408985,73028.25039838062,5.627761438960306e6,9.989245238728495e6,3.853134496035052e7,1.5466514447859535e7,8.863611100700802e7,3.395491000110178e6,0.0,4.72492146510581e7,1.350694273977023e6,9.386116069623885e7,5.440769699561175e6,883359.5547343139,6.596615134035621e7,105728.67180875834,1.7394309465164698e6,6.367237071957929e7,3.803523913512798e6,2.6538621135793407e7,1.0915676202016111e7,0.0,1.9204875291351408e6,1.6306819730657642e6,1.01062400959268e6,1.1281872815971686e7,109455.82726052045,1.5074265020298606e7,0.0,772171.8991162389,7.216520454752945e6,8.569799963895975e6,4.357429657474833e6,1.0251158022378128e7,1.0144369068693392e7,2.484555620863047e8,1.268075412178098e9,4.625978893293296e6,7.89986135687866e7,3.185323522907516e7,322631.78624452313,7.733643415829237e6,6.013306124264312e7,2.8957218969868333e6,7.777005465006871e6,1.3157651755932486e8,1.6394410023858527e7,4.501425895391227e7,5.4721116774459975e6,1.4704076001645818e7,50503.015343647174,5.0910888480555564e7,3.204265406915341e6,6.420265232713503e6,5.30465820888828e6,4.167587184794749e6,6.6376093306489e6,36513.55804467149,2.081649718250115e7,2.1372389989042096e6,3.141989945205206e6,514270.65042563603,2.1278323121739984e6,3.4639311723016724e7,3.577875519023501e6,2.2653106989283945e7,1.1755424067633364e8,2.100631263515616e6,1.611764400436568e7,5.19862529717592e7,628369.1790991491,2.794365923350804e6,2.520198260977647e7,3.742233376533499e6,0.0,1.3391606976764284e6,1.5571718609936474e7,2.898036239940306e7,2.2692840564047056e6,256588.07886656816,1.763273768838944e7,1.6975468000516978e8,6.000751674094143e6,1.685523012874608e7,4.959826268184313e6,2.7752825509891193e7,10278.933850090149,4.413500499665284e6,3.257332755419713e6,1.8433723297502974e8,3.7531964553024336e6,2.9908296585041378e7,9.653956179170154e7,18446.602426623547,7.5106664531355295e6,3.8591925512598775e7,3.834426190973693e6,2.522097564624804e7,1.0725718190868368e7,6.43756834354934e6,4.054924829074922e6,1.9880999363688345e6,0.0,2.0539125951032832e7,1.4348430367474192e8,1.0751988867793886e7,2.9367996516368333e7,3.699721985790249e7,1.3578117019293835e7,542313.6732676097,6.871053185761847e6,6.371477354500494e6,31679.777301134796,1.2898828183791803e7,7.396684770100774e6,1.0183323230967237e7,193174.7874284989,545183.4301411656,5.469250964651528e6,2.07815342223224e6,9.513495250631852e6,2.287896612265909e7,1.2800568445684223e7,6.877527295180796e6,6.903480738300401e7,7.560847410587004e6,5.109821704318194e6,1.1234633263920166e6,106833.10498105688,1.368439454864105e6,1.1390195757356882e7,7.337099723660214e7,10818.308190049902,0.0,4.749450044667719e7,3.473010776078673e7,4.607455957756606e7,3.461186487443495e6,3.137910751619294e8,2.868933764861388e7,2.9302732295422006e7,9.03761784684474e7,242678.3851737775,191040.2269355735,2.479852189411111e7,5.4852643348615244e7,1.4571816239614777e7,1.3599081567164129e7
2014,3.025096071305587e7,2.5566863071936753e7,2.9690852883016416e6,86074.31374912345,9.359225470681477e6,4.2438337539868124e7,2.8943689261580287e6,91588.71450602726,2.2455775224600058e7,8.524366894891286e6,9.107984616206361e6,9.49672855820326e6,1.1105283518390471e7,1.0069948536091024e7,1.708221630508857e7,1.5296285704895675e8,7.537935424797258e6,1.358304656983123e6,369299.3309424085,3.776787878087271e6,9.546820677972669e6,335507.60251819395,67758.25241389693,1.0455053400033178e7,2.0363021130721846e8,293543.14095855836,402834.0120076143,710528.1508963315,2.175180097202302e6,4.801965897445756e6,3.465935043387271e7,7.975507967226844e6,1.7752712074031133e7,1.3865396068212352e9,2.247634834437537e7,2.2266494511158418e7,7.067468010974519e7,4.67823019518168e6,4.705194891956786e7,754969.8237383784,539282.6124473055,4.762531999229451e6,1.1679914596953528e7,1.1340254398399002e6,1.0676001523723857e7,8.335081682743557e7,919720.8840545315,73745.00053117418,5.654454251947074e6,1.0087286651637996e7,3.93826416138007e7,1.5618313597146051e7,9.059440300934403e7,3.470509666813571e6,0.0,4.747332053474413e7,1.3571006986360305e6,9.593489292831847e7,5.466575599414899e6,891206.739645752,6.6279032787141606e7,106667.89574501115,1.77786126202196e6,6.397437262610571e7,3.809133551350398e6,2.7124955181057878e7,1.1156842936021483e7,0.0,1.9629180388468546e6,1.6667096307543525e6,1.0329523461235735e6,1.133538342129558e7,110530.10301402729,1.5222214360398145e7,0.0,779750.5321549854,7.280627273003928e6,8.653909951861301e6,4.378097209966443e6,1.0351770029837508e7,1.019248442492452e7,2.5066267778173965e8,1.2793401595707977e9,4.647920191057728e6,8.074397842504883e7,3.255698830543355e7,324162.0483260308,7.770324554438981e6,6.041827599019082e7,2.9241425293157785e6,7.948827620009162e6,1.327453567457665e8,1.6418589365144704e7,4.600878660521637e7,5.480182236594664e6,1.483469733552776e7,50998.68712486291,5.1363147307407424e7,3.275059209220455e6,6.477298643618005e6,5.421857278517708e6,4.259664246393e6,6.784258107531868e6,36686.74405956198,2.1001417243334867e7,2.1844583318722798e6,3.156892593606941e6,516709.8672341813,2.137924749565331e6,3.540461929735564e7,3.5831523586980016e6,2.315359598571193e7,1.187079999017782e8,2.110594684687488e6,1.647374100582091e7,5.244806462901228e7,631349.5721321987,2.819189231134406e6,2.5758785479701962e7,3.824912835377999e6,0.0,1.3687475969019046e6,1.5915754146581966e7,2.9237804865870755e7,2.319420741872941e6,258867.4384887576,1.8022308584519256e7,1.735051743402264e8,6.059647232125525e6,1.6935175504994772e7,4.983351024245749e6,2.7999363346521597e7,10370.245133453533,4.434433999553711e6,3.3292990072262846e6,1.8597476363337302e8,3.790032940403246e6,3.0201837446721844e7,9.739715572226873e7,18610.469902164732,7.577386270847375e6,3.87749693501317e7,3.8720599212982585e6,2.544502219499739e7,1.0776590921157824e7,6.500751124732454e6,4.144512772099897e6,2.0320242484917797e6,0.0,2.0636544268043775e7,1.436959218996559e8,1.0989539157058517e7,3.0016841688491113e7,3.781462214386999e7,1.3878106692391783e7,547131.2310234797,7.022859581015796e6,6.434011472667326e6,31830.036401513058,1.3183809911722407e7,7.431767693467698e6,1.040830964128965e7,197442.7165713319,550534.240188221,5.495191952868703e6,2.0880102296429863e6,9.5586183341758e6,2.3384445163545456e7,1.30833792609123e7,7.029476726907728e6,6.96480671773387e7,7.57199854744934e6,5.117357939090925e6,1.1334434351893559e6,107782.13997474253,1.3818702731521402e6,1.1641846343142511e7,7.371900031546952e7,10914.410920066537,0.0,4.8543825595569596e7,3.549742134771564e7,4.6142512770088084e7,3.4951569832579945e6,3.1527940521590585e8,2.8731650198151845e7,2.959032972722935e7,9.11790209579299e7,244834.1802317034,192737.3025807647,2.5346410858814817e7,5.606453646482033e7,1.4893760319486372e7,1.3899534422885507e7
2015,3.0517324141319837e7,2.611951733992094e7,2.983101360377052e6,86480.64218640431,9.561534838351846e6,4.285080867483516e7,2.8986314076975365e6,92478.89313253408,2.2561781530750073e7,8.564607618614107e6,9.121397770257954e6,9.702010197754074e6,1.1157707897988088e7,1.028762092011378e7,1.745146613136071e7,1.543097138111959e8,7.573519530996573e6,1.3876658212289037e6,372888.66367801063,3.7946168476090888e6,9.560880097465837e6,338768.5031477425,68416.81551737117,1.0556669250041474e7,2.056093553840231e8,296396.176198198,406381.01500951784,716784.4386204144,2.222198871502877e6,4.905765371807195e6,3.482296579234088e7,8.013157709033555e6,1.792525609253892e7,1.3987482585265439e9,2.2962197930469207e7,2.2747807888948023e7,7.220238663718149e7,4.7793549939771e6,4.750926114945983e7,771289.2796729729,550939.7655591319,4.808820499036814e6,1.1793435246191911e7,1.1393787997998754e6,1.0726399404654821e7,8.374428853429446e7,939601.6050681643,74461.75066396773,5.681147064933843e6,1.0185328064547496e7,4.023393826725087e7,1.5770112746432565e7,9.255269501168004e7,3.5455283335169638e6,0.0,4.769742641843016e7,1.3635071232950382e6,9.800862516039808e7,5.492381499268624e6,899053.9245571899,6.6591914233927004e7,107607.11968126392,1.81629157752745e6,6.4276374532632135e7,3.8147431891879984e6,2.7711289226322345e7,1.1398009670026854e7,0.0,2.005348548558568e6,1.7027372884429407e6,1.0552806826544667e6,1.1388894026619473e7,111604.37876753413,1.5370163700497683e7,0.0,787329.1651937318,7.3447340912549095e6,8.738019939826628e6,4.398764762458053e6,1.0452382037296886e7,1.024059978115565e7,2.5286979347717452e8,1.290604906963497e9,4.669861488822159e6,8.248934328131104e7,3.3260741381791934e7,325692.3104075385,7.807005693048727e6,6.070349073773852e7,2.9525631616447237e6,8.120649775011453e6,1.3391419593220812e8,1.6442768706430882e7,4.700331425652046e7,5.488252795743331e6,1.49653186694097e7,51494.35890607865,5.1815406134259276e7,3.3458530115255686e6,6.534332054522506e6,5.539056348147135e6,4.3517413079912495e6,6.930906884414835e6,36859.93007445247,2.1186337304168582e7,2.23167766484035e6,3.1717952420086763e6,519149.08404272667,2.1480171869566636e6,3.616992687169454e7,3.588429198372503e6,2.365408498213991e7,1.1986175912722278e8,2.1205581058593597e6,1.6829838007276136e7,5.290987628626534e7,634329.9651652484,2.8440125389180067e6,2.631558834962745e7,3.907592294222499e6,0.0,1.3983344961273805e6,1.6259789683227457e7,2.949524733233844e7,2.369557427341176e6,261146.79811094695,1.841187948064907e7,1.77255668675283e8,6.118542790156907e6,1.7015120881243464e7,5.006875780307187e6,2.8245901183151994e7,10461.556416816915,4.455367499442139e6,3.4012652590328557e6,1.8761229429171625e8,3.8268694255040577e6,3.0495378308402307e7,9.82547496528359e7,18774.337377705913,7.644106088559217e6,3.895801318766462e7,3.9096936516228234e6,2.566906874374673e7,1.082746365144728e7,6.563933905915569e6,4.234100715124871e6,2.0759485606147246e6,0.0,2.0733962585054718e7,1.4390754012456992e8,1.1227089446323145e7,3.066568686061389e7,3.863202442983749e7,1.4178096365489729e7,551948.7887793496,7.174665976269745e6,6.4965455908341585e6,31980.295501891324,1.3468791639653008e7,7.466850616834623e6,1.0633296051612062e7,201710.64571416486,555885.0502352762,5.521132941085879e6,2.097867037053733e6,9.603741417719752e6,2.388992420443182e7,1.3366190076140374e7,7.18142615863466e6,7.026132697167337e7,7.583149684311677e6,5.124894173863658e6,1.1434235439866947e6,108731.17496842815,1.3953010914401754e6,1.1893496928928139e7,7.40670033943369e7,11010.51365008317,0.0,4.959315074446199e7,3.626473493464455e7,4.621046596261012e7,3.5291274790724935e6,3.167677352698823e8,2.8773962747689813e7,2.987792715903669e7,9.198186344741236e7,246989.9752896292,194434.37822595585,2.589429982351852e7,5.7276429581025414e7,1.5215704399357965e7,1.4199987278606884e7
2016,3.0783687569583803e7,2.6672171607905142e7,2.9971174324524626e6,86886.97062368518,9.76384420602222e6,4.326327980980219e7,2.902893889237044e6,93369.07175904089,2.266778783690009e7,8.604848342336928e6,9.134810924309544e6,9.907291837304892e6,1.1210132277585708e7,1.0505293304136539e7,1.782071595763286e7,1.556565705734351e8,7.609103637195888e6,1.417026985474685e6,376477.99641361274,3.8124458171309065e6,9.574939516959006e6,342029.40377729095,69075.3786208454,1.0658285100049768e7,2.075884994608277e8,299249.21143783757,409928.01801142143,723040.7263444972,2.2692176458034534e6,5.009564846168636e6,3.4986581150809065e7,8.050807450840266e6,1.80978001110467e7,1.4109569102318525e9,2.3448047516563058e7,2.3229121266737636e7,7.373009316461782e7,4.880479792772521e6,4.7966573379351795e7,787608.7356075677,562596.9186709585,4.8551089988441765e6,1.1906955895430293e7,1.1447321597598505e6,1.0776797285585787e7,8.413776024115334e7,959482.3260817976,75178.50079676126,5.707839877920612e6,1.0283369477456994e7,4.1085234920701064e7,1.5921911895719076e7,9.451098701401608e7,3.620547000220358e6,0.0,4.792153230211619e7,1.369913547954046e6,1.0008235739247774e8,5.518187399122349e6,906901.1094686278,6.690479568071241e7,108546.3436175167,1.8547218930329406e6,6.457837643915857e7,3.8203528270255984e6,2.8297623271586824e7,1.1639176404032229e7,0.0,2.0477790582702826e6,1.7387649461315295e6,1.0776090191853605e6,1.144240463194337e7,112678.65452104094,1.5518113040597219e7,0.0,794907.7982324781,7.408840909505892e6,8.822129927791953e6,4.419432314949664e6,1.0552994044756262e7,1.028871513738678e7,2.5507690917260942e8,1.3018696543561964e9,4.691802786586591e6,8.423470813757327e7,3.3964494458150335e7,327222.5724890462,7.843686831658472e6,6.098870548528623e7,2.980983793973668e6,8.292471930013747e6,1.3508303511864975e8,1.6466948047717059e7,4.799784190782457e7,5.496323354891998e6,1.5095940003291639e7,51990.03068729437,5.226766496111113e7,3.4166468138306835e6,6.591365465427007e6,5.656255417776565e6,4.443818369589501e6,7.077555661297805e6,37033.11608934297,2.1371257365002297e7,2.278896997808421e6,3.1866978904104116e6,521588.300851272,2.1581096243479964e6,3.693523444603346e7,3.5937060380470036e6,2.4154573978567902e7,1.2101551835266732e8,2.1305215270312317e6,1.718593500873137e7,5.3371687943518415e7,637310.358198298,2.868835846701608e6,2.687239121955295e7,3.990271753067e6,0.0,1.4279213953528572e6,1.6603825219872955e7,2.9752689798806127e7,2.4196941128094126e6,263426.1577331363,1.880145037677889e7,1.810061630103397e8,6.1774383481882885e6,1.7095066257492155e7,5.030400536368624e6,2.849243901978239e7,10552.867700180297,4.476300999330567e6,3.4732315108394283e6,1.892498249500595e8,3.863705910604869e6,3.0788919170082767e7,9.911234358340308e7,18938.204853247094,7.71082590627106e6,3.914105702519754e7,3.947327381947388e6,2.5893115292496078e7,1.0878336381736737e7,6.627116687098682e6,4.323688658149847e6,2.1198728727376703e6,0.0,2.0831380902065665e7,1.441191583494839e8,1.146463973558778e7,3.131453203273668e7,3.9449426715805e7,1.447808603858768e7,556766.3465352196,7.326472371523697e6,6.55907970900099e6,32130.55460226959,1.3753773367583616e7,7.501933540201548e6,1.0858282461934479e7,205978.5748569979,561235.8602823315,5.547073929303055e6,2.10772384446448e6,9.648864501263702e6,2.4395403245318193e7,1.3649000891368454e7,7.333375590361595e6,7.087458676600805e7,7.5943008211740125e6,5.132430408636389e6,1.1534036527840337e6,109680.20996211377,1.4087319097282104e6,1.2145147514713772e7,7.441500647320428e7,11106.616380099804,0.0,5.064247589335441e7,3.703204852157348e7,4.6278419155132145e7,3.563097974886992e6,3.182560653238588e8,2.8816275297227778e7,3.0165524590844024e7,9.278470593689483e7,249145.77034755502,196131.453871147,2.644218878822223e7,5.848832269723052e7,1.5537648479229564e7,1.4500440134328267e7
