years,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,4.778770670123441e10,1.455163500390369e11,2.8046576514659443e10,0.0,4.6366733411641595e11,7.556002492869922e11,1.889155195631254e10,1.7814818585975602e9,8.663846656141625e11,3.513135405003795e11,1.4381941503153027e11,6.235280685552898e9,4.363895299766574e11,1.6389062377982103e10,2.17576221784227e10,3.6405426346694305e11,1.104467222620855e11,4.93123485481374e10,1.032847756423182e10,3.463720416908595e10,1.511648168539501e11,2.4793024731541443e9,3.5975197617876e9,5.253518741383611e10,2.8026921134720376e12,4.49794302125543e9,3.066722851816812e10,4.575638487698461e9,2.5761527568181202e10,4.2213516303038497e9,1.3606169281815547e12,4.1524981840727026e11,3.098864332099411e11,1.24456510891585e13,5.3761811468414e10,5.7312925773228e10,4.1727321543021484e10,2.228538218901964e10,4.85363890463435e11,1.639079857363112e9,2.86810340189247e9,5.78795562623837e10,0.0,3.697298567023128e10,2.89800035842089e11,3.2046254833908647e12,2.30572903539369e9,7.1360462364198e8,2.3854829200296164e11,1.0793517750525444e11,4.5534405697145636e11,1.3681639901919237e11,8.12243460794392e11,6.09178410843365e9,0.0,1.4868800053685654e12,2.8735483595365498e10,9.225041092787978e10,2.077623847063872e11,6.193061293597206e9,2.334490464603494e12,3.34698491390315e8,2.46713596598574e10,2.260384821677141e12,2.5895781910389545e10,7.345747370534329e10,1.6637568969005424e10,0.0,2.7253726637599077e9,2.134215531813144e9,3.1418133534086502e10,3.1304820434486523e11,1.14614672367816e9,9.621940422047995e10,0.0,4.276422568324596e9,3.31003847502834e11,3.1877081471312702e10,8.496629955756981e10,1.4712423412751482e10,2.1534916950195065e11,2.0034758673428083e12,5.381656194030822e12,1.974189143744531e11,1.310575719347667e12,3.832225007715879e11,1.258709951014084e10,2.19784814894916e11,2.0751878582413877e12,2.207428300108344e10,6.676348033172759e10,4.4807843907378e12,3.213017908856011e11,1.00284883800378e11,1.48895425441372e10,3.536124165564086e10,1.17992900524488e9,1.5047244052581575e12,2.2085482423883035e11,2.5812470911848854e10,6.989359173734479e10,4.198563169778376e9,1.7905274900594336e11,0.0,1.6875811543199893e11,4.728403000908951e9,6.222708936491078e10,4.3402064572699326e10,3.68303103258987e10,2.0454453911906448e11,1.6519042685651335e10,2.8709791859717518e10,1.7411294157681897e12,2.334521379390435e10,2.7642895645757603e10,1.8282172408545898e11,8.44590225423864e9,2.048286640323288e10,2.177467740482247e10,1.1727781040374859e10,0.0,1.9521611692368e10,1.5346473082931879e10,5.81232234092919e11,1.8010634844371353e10,0.0,1.310014193274904e10,7.895612051742676e11,2.2642650816760067e10,7.483626307845234e11,2.8340806598003784e11,5.256929679482185e10,6.4736887977855e7,1.3597266029752e11,1.350657876711603e11,7.156633244599886e11,5.577328676847231e10,2.864761587186924e11,5.1383906054905743e11,2.3971968584235e8,2.2222313580995438e10,8.007373020162728e11,1.2366598930422075e11,0.0,2.88732183088296e11,5.961468185882808e10,1.4907024206243992e10,2.181531374855943e11,0.0,3.435180014942307e11,2.9270037004426787e12,1.3732137704121283e10,1.2202187013560562e12,1.1493617383362483e11,3.4470699917988655e10,9.67480297981716e8,7.591812784289596e9,3.8045886512075e10,2.25083944751468e9,0.0,9.331084142855028e10,3.737319683927861e10,4.52226660366152e8,7.323921718034519e9,1.3458233193924036e11,5.682635719457226e10,3.9043657399484216e11,0.0,2.2416915459259495e10,7.812030086695593e9,8.878690539271127e11,1.5766419992742846e10,4.954428146871079e10,9.646197981329693e9,5.08418596732608e8,4.0668093300095604e10,1.0877010705213425e11,1.2603600654743835e12,3.080673750141e7,0.0,9.678073627720416e10,5.035886275980528e10,3.515712362939474e11,5.6463651190262e10,1.4992052728521867e13,1.186387307962488e11,4.7044093636567914e11,3.8202168501423694e11,6.82351771084896e8,9.84913204871349e8,1.0356533235810504e11,6.006807736025524e11,4.4488769323664734e10,2.3980497318835297e10
2011,5.230699507376032e10,1.5353088817466937e11,2.876595837599031e10,0.0,4.8920452997465576e11,7.871088905320508e11,1.984403295173991e10,1.855769913452093e9,8.886070360718285e11,3.603245721513835e11,1.5107055352495834e11,6.578698417150279e9,4.4758272185074664e11,1.729171534722137e10,2.295595688543585e10,3.9848291287129175e11,1.1327963017857446e11,5.2028302445349815e10,1.0759176593892157e10,3.5525632615724724e10,1.5878629843278543e11,2.582689750008958e9,3.747536863625691e9,5.472591243612995e10,2.919564785770752e12,4.685507905109277e9,3.3567431495603996e10,5.008357093418946e9,2.718038355977217e10,4.45384910303395e9,1.3955161301516038e12,4.259007863472251e11,3.228087429364619e11,1.3622637601765008e13,5.672282642060804e10,6.0469523840393555e10,4.4025518341626114e10,2.35127840952187e10,5.0560363590072064e11,1.7293547166532168e9,3.0260686345638366e9,6.0293142249703766e10,0.0,3.792132584417402e10,2.9723327422998517e11,3.2868226614993975e12,2.432720629669113e9,7.433620411367035e8,2.4466694659984955e11,1.1243609024177612e11,4.804228354623432e11,1.4252166292984412e11,8.56979026180745e11,6.427298544014148e9,0.0,1.5250177975257866e12,2.947253560826525e10,9.733124504865674e10,2.1309139486013983e11,6.778739741602144e9,2.394369077410581e12,3.6635096238874316e8,2.603017296708225e10,2.3183626586331855e12,2.7201404666445656e10,7.750325773030516e10,1.7553908823259182e10,0.0,2.8754767801815643e9,2.2517607544962792e9,3.3148535851707726e10,3.210777476229971e11,1.1939412102001698e9,1.0023176749227245e11,0.0,4.454750016793228e9,3.623069156461366e11,3.3206360445170746e10,8.714564628440375e10,1.5325933627438711e10,2.2087277721611844e11,2.1929447876349124e12,5.890599977725455e12,2.024826192444711e11,1.3827577049426057e12,4.0432907296119e11,1.2909952856239216e10,2.2542219488490244e11,2.1284154777796448e12,2.2994783840620426e10,7.044058231403157e10,4.90453263468385e12,3.375012990214615e11,1.0580822894633577e11,1.56402488035644e10,3.870535794168746e10,1.2291322178642273e9,1.6470263481208706e12,2.3301874541212582e11,2.8253558959605465e10,7.374308944852988e10,4.429805532784484e9,1.889143562054986e11,0.0,1.847175878881551e11,4.98882711243496e9,6.382318574940655e10,4.451530768034177e10,3.777499094250764e10,2.158101461025089e11,1.735190566361747e10,3.0291028069009815e10,1.8137347678368613e12,2.3944007851476685e10,2.916537089525913e10,2.0011119346866364e11,8.662535784576899e9,2.241993320057599e10,2.2973951454819115e10,1.237370672755171e10,0.0,2.0596794662085976e10,1.6191703833549387e10,6.361994266743854e11,1.9002598426253685e10,0.0,1.3821652519525373e10,8.33047510236122e11,2.3586852677592762e10,7.675577900226873e11,2.9067735326415027e11,5.754078063776938e10,7.085906217928566e7,1.3946029685108698e11,1.4250474491424234e11,7.833436791816711e11,5.809904100889752e10,2.9842225656454065e11,5.624328737279813e11,2.623900013623227e8,2.4323880078109287e10,8.212758476195281e11,1.2882287920053673e11,0.0,2.961380315414082e11,6.210062283807023e10,1.572805163001932e10,2.3016825908063943e11,0.0,3.523290811347856e11,3.074578415567429e12,1.4488456435892061e10,1.2874241343758274e12,1.21266461448083e11,3.636922705243473e10,1.0589750099722315e9,8.009943620185005e9,3.963240556112294e10,2.3085724499887505e9,0.0,9.570422183824606e10,3.943158348269391e10,4.7713374341545856e8,7.629330328127226e9,1.3803430720624292e11,5.828392726876356e10,4.004510935632197e11,0.0,2.365156176383825e10,8.242289731262917e9,9.718349223213525e11,1.6561336971704744e10,5.204222269874739e10,1.055843992356502e10,5.564997960869654e8,4.236395875689296e10,1.1476078899785582e11,1.292687724765497e12,3.372013385784122e7,0.0,1.0211108507636086e11,5.31324550464952e10,3.692968801099387e11,5.8818193728355255e10,1.5376592024837674e13,1.2462030058291167e11,4.900583924278271e11,4.181495153353559e11,7.468818487535274e8,1.0780565486720958e9,1.0926935328421281e11,6.337641966411829e11,4.693905713157235e10,2.5301260313658077e10
2012,5.6888952445727554e10,1.617489342429865e11,2.949222862260471e10,0.0,5.153901751693043e11,8.190227495504994e11,2.079817316008925e10,1.9310133519407058e9,9.110421951162717e11,3.694218882378878e11,1.5833432343333853e11,6.930836330924335e9,4.5888309326650323e11,1.82172887937973e10,2.4184720123046944e10,4.3338898456703546e11,1.1613966438535583e11,5.481322078611901e10,1.1195414640625393e10,3.64225681401288e10,1.6642105656073917e11,2.6874066418667836e9,3.8994832646520424e9,5.694481133963751e10,3.037940502382634e12,4.875484972465748e9,3.650785160542681e10,5.447076210685677e9,2.8635267634920704e10,4.692250232247927e9,1.430749506726518e12,4.3665374180557135e11,3.3589724039331714e11,1.4815945393524533e13,5.975902849168172e10,6.370627534074437e10,4.638207175061444e10,2.4771352616421207e10,5.261036751576061e11,1.821921866487907e9,3.1880449752233315e9,6.273776822799204e10,0.0,3.887874677598558e10,3.047376890162207e11,3.369806912319193e12,2.562936838561369e9,7.735021547421627e8,2.5084418989982523e11,1.1699488709405928e11,5.061384229968161e11,1.4830029954865216e11,9.028505325627218e11,6.771332478537106e9,0.0,1.563520775157321e12,3.0216645205615997e10,1.0254109347203409e11,2.1847143253778775e11,7.372539796219741e9,2.454821053235878e12,3.984423583956697e8,2.7423489733193676e10,2.3768956578755293e12,2.850930180504426e10,8.165177370676251e10,1.849351669698204e10,0.0,3.029392392400416e9,2.3722907262517095e9,3.4922877145276436e10,3.2918417717074963e11,1.242350359070141e9,1.0429573187559439e11,0.0,4.635370850465011e9,3.9404406362641315e11,3.4552734648931335e10,8.934586117698914e10,1.5947333907623024e10,2.2644927580804602e11,2.385041074600964e12,6.406601287974472e12,2.0759481122819287e11,1.4567725605566155e12,4.2597159055396735e11,1.3235897659542099e10,2.31113555170262e11,2.182152774265311e12,2.3927122807282593e10,7.42110545455034e10,5.334156998114674e12,3.5372902654790027e11,1.1147182478835797e11,1.6392262786224106e10,4.2095847108680565e10,1.278968209793421e9,1.7913015928936765e12,2.4549153709167172e11,3.072849759021736e10,7.769033494103679e10,4.666919682092944e9,1.9902637275618118e11,0.0,2.0089837044625534e11,5.255864003345256e9,6.5434565431184395e10,4.5639210561119835e10,3.8728717275177666e10,2.2736181328665845e11,1.8186219481045914e10,3.1912415576679302e10,1.8872738630927637e12,2.454853561515946e10,3.0726505364461918e10,2.1764041602931625e11,8.881243672502575e9,2.4383861315019043e10,2.4203677887536613e10,1.3036033983857145e10,0.0,2.1699279050765606e10,1.7058396976607813e10,6.91928849650823e11,2.001975029153188e10,0.0,1.4561483953422277e10,8.776380346420562e11,2.4543197473206474e10,7.869367510211104e11,2.9801624704550885e11,6.258120407750614e10,7.706613260772887e7,1.4298132899828967e11,1.5013259474030908e11,8.519625577953068e11,6.0454705677621666e10,3.1052198754017523e11,6.11700537610807e11,2.853746862859592e8,2.645458901066368e10,8.420110584751112e11,1.3404608942546196e11,0.0,3.036147941226611e11,6.461853433170406e10,1.6569926866963947e10,2.4248847281142355e11,0.0,3.6122453058585486e11,3.2224102044558193e12,1.5263979875276495e10,1.3563360710652515e12,1.2775748992170432e11,3.8315962246501724e10,1.1517384796922774e9,8.438691779320345e9,4.123932808334815e10,2.366858270355506e9,0.0,9.812051987664262e10,4.1542237393839165e10,5.026732757581352e8,7.938666654302432e9,1.4151933659499432e11,5.975545419228408e10,4.1056150638791156e11,0.0,2.491755863569728e10,8.683474677987606e9,1.0569651459250272e12,1.735763868855613e10,5.4544515318876884e10,1.1483331930380392e10,6.052477377261913e8,4.408163393944231e10,1.2090358841778648e11,1.325324935053768e12,3.667393029932643e7,0.0,1.0757678394139114e11,5.5976475350723e10,3.8705340183048755e11,6.12030169274652e10,1.5764813447395557e13,1.306122902077984e11,5.099281393394361e11,4.547783305000124e11,8.123067654029924e8,1.1724915117897458e9,1.1511821268847328e11,6.676876854346681e11,4.945156349753417e10,2.6655560580634785e10
2013,6.153357881713613e10,1.701704882439882e11,3.022538725450263e10,0.0,5.4222426970036115e11,8.513418263423385e11,2.1753972581360554e10,2.0072121740633998e9,9.336901427474921e11,3.786054887598926e11,1.6561072475667087e11,7.291694426875063e9,4.70290644223927e11,1.9165782717709866e10,2.5443911891255966e10,4.687724785541745e11,1.1902682488242955e11,5.7667103570444954e10,1.1637191704431534e10,3.732801074229819e10,1.740690912378113e11,2.7934531487276235e9,4.0533589648666563e9,5.919188412435881e10,3.1578192633076855e12,5.067874223324844e9,3.948848884763659e10,5.891795839498653e9,3.0126179793626793e10,4.936555017945776e9,1.466317057906297e12,4.475086847823089e11,3.491519255805069e11,1.6025574464437078e13,6.2870417681634995e10,6.70231802742804e10,4.879698176998645e10,2.6061087752627155e10,5.4686400823409174e11,1.9167813068671806e9,3.3540324238709536e9,6.5213434197248566e10,0.0,3.9845248465665955e10,3.123132802007954e11,3.453578235850249e12,2.6963776620704546e9,8.04024964458358e8,2.5708002190288852e11,1.21611568062104e11,5.324908195748747e11,1.5415230887561667e11,9.498579799403218e11,7.1238859120025215e9,0.0,1.6023889382631675e12,3.0967812387417725e10,1.0787995619801175e11,2.239024977393309e11,7.974461457449998e9,2.515846392079385e12,4.3097267941109455e8,2.8851309958191658e10,2.435983819404172e12,2.9819473326185364e10,8.590302163471532e10,1.945639259017398e10,0.0,3.187119500416461e9,2.495805447079433e9,3.674115741479262e10,3.373674929881229e11,1.2913741702880747e9,1.0841129737044585e11,0.0,4.818285069339946e9,4.2621529144366376e11,3.591620408259448e10,9.156694423532593e10,1.6576624253304428e10,2.3207866527773334e11,2.579764728240964e12,6.929660124777876e12,2.1275549032561835e11,1.5326202861896943e12,4.4815005354991974e11,1.3564933920049486e10,2.3685889575099457e11,2.2363997476983857e12,2.487129990106996e10,7.807489702614302e10,5.769657481030275e12,3.699849734649176e11,1.1727567132644455e11,1.7145584492116323e10,4.5532709156620155e10,1.3294369810324621e9,1.9375501395765747e12,2.582731992774679e11,3.323728680368454e10,8.173532821486552e10,4.9099056177037525e9,2.0938879865799106e11,0.0,2.173004631062998e11,5.529513673639834e9,6.70612284102443e10,4.677377321503353e10,3.969148932390875e10,2.391995406715131e11,1.902198413793668e10,3.357395438272596e10,1.9617467015358982e12,2.515879708495265e10,3.232629905336595e10,2.354093917674169e11,9.102025918015663e9,2.6374650746562046e10,2.5463856702974945e10,1.3714762809291159e10,0.0,2.2829064858406868e10,1.7946552512107147e10,7.48420503022232e11,2.1062090440205933e10,0.0,1.5319636234439749e10,9.233327783920697e11,2.5511685203601227e10,8.064995137797924e11,3.0542474732411346e11,6.769056711403216e10,8.335809926318467e7,1.4653575673912802e11,1.5794933714936044e11,9.215199603008958e11,6.2840280774644806e10,3.227753516455964e11,6.616420521975345e11,3.086737406132596e8,2.8614440378658627e10,8.629429345830216e11,1.393356199789965e11,0.0,3.111624708320544e11,6.7168416339729614e10,1.7432649917077866e10,2.551137786779466e11,0.0,3.702043498474385e11,3.3704990671078506e12,1.6058708022274578e10,1.4269545114243274e12,1.3440925925448871e11,4.031090550018963e10,1.2457707071418536e9,8.878057261695612e9,4.286665407875068e10,2.4256969086149454e9,0.0,1.0055973554373988e11,4.370515857271437e10,5.288452573941816e8,8.25193069656014e9,1.450374201054945e11,6.124093796513382e10,4.207678124689176e11,0.0,2.6214906074836582e10,9.135584926869658e9,1.1432597247381372e12,1.8155325143297e10,5.7051159329099304e10,1.242087400177581e10,6.546624216502854e8,4.582111884774367e10,1.271985053119262e11,1.358271696339196e12,3.9668126825865634e7,0.0,1.1317783287229498e11,5.889092367248863e10,4.0484080145559406e11,6.361812078759188e10,1.6156716996195514e13,1.3661469967090906e11,5.3005017710050653e11,4.9190813050820636e11,8.786265210332911e8,1.2682180942243e9,1.2111191057088643e11,7.024512399830077e11,5.20262884215502e10,2.8043398119765408e10
2014,6.6240874187986084e10,1.7879555017767444e11,3.0965434271684063e10,0.0,5.697068135678267e11,8.840661209075675e11,2.271143121555382e10,2.084366379820174e9,9.565508789654888e11,3.878753737173976e11,1.7289975749495532e11,7.661272705002464e9,4.818053747230179e11,2.0137197118959087e10,2.6733532190062935e10,5.0463339483270905e11,1.219411116697956e11,6.058995079832767e10,1.2084507785310572e10,3.8241960422232864e10,1.8173040246400183e11,2.900829270591476e9,4.2091639642695284e9,6.1467130790293816e10,3.2792010685459043e12,5.262675657686564e9,4.250934322223334e10,6.342515979857879e9,3.165312003589044e10,5.186763460127502e9,1.5022187836909404e12,4.584656152774376e11,3.6257279849803107e11,1.7251524814502654e13,6.605699399046793e10,7.042023864100171e10,5.127024839974217e10,2.738198950383655e10,5.678846351301772e11,2.0139330377910388e9,3.524030980506704e9,6.7720140157473305e10,0.0,4.0820830913215126e10,3.199600477837093e11,3.5381366320925654e12,2.8330431001963716e9,8.349304702852889e8,2.6337444260903937e11,1.2628613314591022e11,5.594800251965193e11,1.6007769091073752e11,9.980013683135454e11,7.4849588444103985e9,0.0,1.6416222868433262e12,3.172603715367043e10,1.133478332265898e11,2.293845904647692e11,8.58450472529292e9,2.5774450939411006e12,4.6394192543501794e8,3.0313633642076218e10,2.4956271432191133e12,3.113191922986897e10,9.025700151416356e10,2.0442536502835014e10,0.0,3.348658104229701e9,2.62230491697945e9,3.860337666025628e10,3.456276950751167e11,1.34101264385397e9,1.1257846397682672e11,0.0,5.00349267341803e9,4.588205990978887e11,3.7296768746160164e10,9.380889545941411e10,1.7213804664482914e10,2.3776094562518033e11,2.777115748554914e12,7.45977648813567e12,2.179646565367474e11,1.6103008818418438e12,4.7086446194904724e11,1.3897061637761374e10,2.426582166271001e11,2.2911563980788687e12,2.5827315121982513e10,8.203210975595049e10,6.211034083430655e12,3.862691397725134e11,1.2321976856059558e11,1.7900213921241047e10,4.901594408550627e10,1.3805385315813494e9,2.0857719881695664e12,2.713637319695145e11,3.577992660000701e10,8.587806927001611e10,5.158763339616913e9,2.200016339109283e11,0.0,2.3392386586828857e11,5.8097761233187e9,6.870317468658626e10,4.7918995642082825e10,4.066330708870088e10,2.5132332825707285e11,1.9859199634289753e10,3.52756444871498e10,2.0371532831662627e12,2.5774792260856266e10,3.3964751961971245e10,2.534181206829658e11,9.324882521116161e9,2.8392301495205013e10,2.6754487901134125e10,1.4409893203853756e10,0.0,2.3986152085009785e10,1.8856170440047394e10,8.056743867886128e11,2.2129618872275856e10,0.0,1.609610936257779e10,9.701317414861628e11,2.6492315868776997e10,8.262460782987334e11,3.1290285409996405e11,7.286886974734747e10,8.973496214565308e7,1.5012358007360196e11,1.6595497214139648e11,9.920158866984386e11,6.525576629996687e10,3.351823488808039e11,7.122574174881646e11,3.322871643442241e8,3.0803434182094143e10,8.840714759432593e11,1.4469147086114026e11,0.0,3.1878106166958826e11,6.975026886214684e10,1.8316220780361084e10,2.6804417668020862e11,0.0,3.792685389195363e11,3.5188450035235225e12,1.6872640876886318e10,1.499279455453056e12,1.4122176944643625e11,4.2354056813498474e10,1.3410716923209608e9,9.32804006731081e9,4.4514383547330475e10,2.485088364767068e9,0.0,1.0302186883953786e11,4.592034701931952e10,5.556496883235981e8,8.569122454900348e9,1.4858855773774344e11,6.274037858731274e10,4.310700118062377e11,0.0,2.754360408125616e10,9.598620477909075e9,1.2307186587606826e12,1.895439633592736e10,5.9562154729414635e10,1.3371066137751282e10,7.047438478592484e8,4.758241348179701e10,1.33645539680275e11,1.3915280086217805e12,4.270272343745886e7,0.0,1.1891423186907239e11,6.187580001179213e10,4.22659078985258e11,6.6063505308735245e10,1.6552302671237541e13,1.426275289722436e11,5.50424505711038e11,5.2953891535993823e11,9.458411156444241e8,1.3652362959757586e9,1.272504469314523e11,7.380548602862021e11,5.4663231903620445e10,2.9464772931049953e10
2015,7.101083855827737e10,1.8762412004404523e11,3.1712369674149025e10,0.0,5.978378067717006e11,9.171956332461869e11,2.3670549062669056e10,2.1624759692110286e9,9.796244037702627e11,3.97231543110403e11,1.8020142164819193e11,8.039571165306537e9,4.93427284763776e11,2.1131531997544956e10,2.805358101946783e10,5.4097173340263885e11,1.2488252474745401e11,6.358176246976712e10,1.2537362883262512e10,3.916441717993285e10,1.8940499023931073e11,3.009535007458341e9,4.366898262860662e9,6.377055133744255e10,3.402085918097292e12,5.459889275550909e9,4.557041472921704e10,6.79923663176335e9,3.3216088361711647e10,5.442875558793103e9,1.5384546840804492e12,4.695245332909577e11,3.7615985914588965e11,1.8493796443721254e13,6.931875741818048e10,7.389745044090823e10,5.380187163988157e10,2.8734057870049385e10,5.891655558458628e11,2.1133770592594812e9,3.698040645130581e9,7.025788610866626e10,0.0,4.180549411863312e10,3.2767799176496234e11,3.623482101046144e12,2.9729331529391184e9,8.662186722229558e8,2.6972745201827798e11,1.3101858234547795e11,5.871060398617496e11,1.6607644565401474e11,1.0472806976823922e12,7.854551275760733e9,0.0,1.6812208208977974e12,3.2491319504374123e10,1.1894472455776819e11,2.3491771071410278e11,9.202669599748503e9,2.639617158821027e12,4.9735009646743983e8,3.1810460784847336e10,2.555825629320354e12,3.244663951609507e10,9.471371334510725e10,2.1451948434965137e10,0.0,3.514008203840134e9,2.751789135951761e9,4.050953488166741e10,3.5396478343173126e11,1.3912657797678275e9,1.167972316947371e11,0.0,5.190993662699266e9,4.918599865890877e11,3.8694428639628395e10,9.607171484925372e10,1.785887514115849e10,2.434961168503871e11,2.9770941355428125e12,7.996950378047851e12,2.2322230986158026e11,1.689814347513063e12,4.9411481575134973e11,1.4232280812677767e10,2.4851151779857874e11,2.3464227254067607e12,2.6795168470020256e10,8.608269273492575e10,6.658286805315814e12,4.0258152547068756e11,1.2930411649081097e11,1.8656151073598274e10,5.254555189533889e10,1.432272861440084e9,2.235967138672651e12,2.847631351678114e11,3.8356416979184784e10,9.011855810648851e10,5.413492847832421e9,2.3086487851499283e11,0.0,2.507685787322216e11,6.096651352381848e9,7.036040426021028e10,4.907487784226775e10,4.164417056955408e10,2.6373317604333765e11,2.0697865970105133e10,3.701748588995082e10,2.1134936079838584e12,2.6396521142870308e10,3.564186409027779e10,2.7166660277596274e11,9.549813481804077e9,3.043681356094793e10,2.807557148201414e10,1.5121425167544931e10,0.0,2.5170540730574337e10,1.9787250760428555e10,8.63690500949965e11,2.3222335587741634e10,0.0,1.6890903337836391e10,1.0180349239243352e12,2.748508946873379e10,8.461764445779335e11,3.204505673730607e11,7.811611197745206e10,9.619672125513408e7,1.5374479900171158e11,1.7414949971641714e11,1.063450336987935e12,6.770116225358792e10,3.4774297924579785e11,7.635466334826967e11,3.5621495747885245e8,3.3021570420970207e10,9.053966825558246e11,1.5011364207189328e11,0.0,3.2647056663526276e11,7.236409189895578e10,1.9220639456813595e10,2.8127966681820953e11,0.0,3.884170978021486e11,3.667448013702834e12,1.7705778439111706e10,1.5733109031514365e12,1.481950204975469e11,4.4445416186428215e10,1.4376414352295985e9,9.788640196165934e9,4.618251648908757e10,2.545032638811875e9,0.0,1.0550691976403658e11,4.818780273365461e10,5.830865685463846e8,8.890241929323057e9,1.5217274949174118e11,6.425377605882089e10,4.41468104399872e11,0.0,2.8903652654956013e10,1.0072581331105852e10,1.3193419479926633e12,1.97548522664472e10,6.207750151982285e10,1.4333908338306805e10,7.554920163530799e8,4.936551784160236e10,1.402446915228328e11,1.4250938719015222e12,4.577772013410609e7,0.0,1.2478598093172336e11,6.4931104368633484e10,4.4050823441947943e11,6.853917049089533e10,1.6951570472521645e13,1.4865077811180197e11,5.710511251710308e11,5.676706850552076e11,1.013950549236391e9,1.463546117044121e9,1.3353382177017084e11,7.74498546344251e11,5.736239394374489e10,3.091968501448842e10
